11,4	-3,3		
17,7	10,4		
22,3	9,4		
18,9	4,8		
26,5	12		
25,1	14,2		
24,9	9,8		
25,5	15,6		
19,3	9,8		
16,5	2,8		
17,5	6,2		
27,5	14,8		
28,8	14,2		
22,2	9,4		
15,9	7,6		
15,7	5		
16,8	5,4		
13,9	3,4		
5,4	-7,1		
17,9	8		
25,1	7,2		
22,6	9,8		
18,9	5,8		
25	8,6		
20,7	5,6		
23,4	7,6		
19,1	6,4		
17,8	8,4		
20,8	10,4		
24	7,6		
21,4	7,6		
16,8	4,6		
19,1	5,6		
28,8	13,2		
22,2	9,6		
23,5	8		
22,2	6,8		
19,7	8		
19,3	4,8		
